^DATABASE = Geo
!Database_name = Gene Expression Omnibus (GEO)
!Database_institute = NCBI NLM NIH
!Database_web_link = http://www.ncbi.nlm.nih.gov/geo
!Database_email = geo@ncbi.nlm.nih.gov
!Database_ref = Nucleic Acids Res. 2005 Jan 1;33 Database Issue:D562-6
^DATASET = GDS1033
!dataset_title = fhl1 and ifh1 deletion mutants
!dataset_description = Expression profiling of fhl1 single deletion mutant and ifh1 fhl1 double deletion mutant.  Mutants generated from W303 strain.  Results indicate that Ifh1p and Fhl1p function together to regulate the transcription of ribosomal protein genes.
!dataset_type = Expression profiling by array
!dataset_pubmed_id = 15692568
!dataset_platform = GPL90
!dataset_platform_organism = Saccharomyces cerevisiae
!dataset_platform_technology_type = in situ oligonucleotide
!dataset_feature_count = 9335
!dataset_sample_organism = Saccharomyces cerevisiae
!dataset_sample_type = RNA
!dataset_channel_count = 1
!dataset_sample_count = 6
!dataset_value_type = transformed count
!dataset_reference_series = GSE2096
!dataset_order = none
!dataset_update_date = Oct 10 2012
^SUBSET = GDS1033_1
!subset_dataset_id = GDS1033
!subset_description = wild type
!subset_sample_id = GSM37903,GSM37904
!subset_type = genotype/variation
^SUBSET = GDS1033_2
!subset_dataset_id = GDS1033
!subset_description = fhl1 deletion
!subset_sample_id = GSM37905,GSM37906
!subset_type = genotype/variation
^SUBSET = GDS1033_3
!subset_dataset_id = GDS1033
!subset_description = fhl1 ifh1 double deletion
!subset_sample_id = GSM37907,GSM37908
!subset_type = genotype/variation
^DATASET = GDS1033
#ID_REF = Platform reference identifier
#IDENTIFIER = identifier
#GSM37903 = Value for GSM37903: Wild type (first experiment); src: Total RNA from yeast
#GSM37904 = Value for GSM37904: WT (second experiment); src: Yeast total RNA.
#GSM37905 = Value for GSM37905: Delta FHL1 (second experiment); src: Yeast total RNA
#GSM37906 = Value for GSM37906: Delta FHL1 (first experiment); src: Yeast total RNA.
#GSM37907 = Value for GSM37907: FHL1, IFH1 double deletion (first experiment); src: Yeast total RNA.
#GSM37908 = Value for GSM37908: FHL1, IFH1 double deleted strain (second experiment); src: Yeast total RNA.
!dataset_table_begin
ID_REF	IDENTIFIER	GSM37903	GSM37904	GSM37905	GSM37906	GSM37907	GSM37908
2414_at	Found forward in NC_001136 between 151704 and 152703 with 100% identity	4.43509	4.49177	3.61878	3.50883	3.99364	3.74218
2415_at	Found forward in NC_001136 between 152704 and 153703 with 100% identity	5.85171	5.65473	4.93236	4.65657	5.42896	5.12292
2416_at	Found forward in NC_001136 between 153704 and 154703 with 100% identity	5.26424	5.33874	4.42151	4.42347	4.59506	4.65848
2417_at	Found forward in NC_001136 between 154704 and 155703 with 100% identity	5.64715	5.26946	4.30262	4.29142	5.01706	4.41379
2418_at	UGA3	6.26532	6.51769	5.38688	5.56302	5.89658	5.88595
2419_g_at	UGA3	7.50432	7.09885	7.20182	7.40877	7.32439	7.9474
2420_s_at	UGA3	7.416	7.5074	7.54685	7.98219	7.60638	8.28522
2421_at	Found forward in NC_001134 between 638162 and 639161 with 100% identity	5.03867	5.21377	4.72854	4.46507	4.84552	4.56597
2422_at	Found forward in NC_001134 between 639162 and 640161 with 100% identity	5.1758	5.17768	5.07052	4.52488	5.12423	4.55057
2423_at	Found forward in NC_001134 between 640162 and 641161 with 100% identity	4.66817	4.25045	3.94314	3.8077	4.17302	3.76952
2424_at	Found forward in NC_001134 between 641162 and 642161 with 100% identity	4.40427	4.25324	4.40427	3.95426	4.44716	4.16745
2425_at	Found forward in NC_001134 between 642162 and 642542 with 100% identity	5.61918	5.20931	5.28334	5.1652	5.50938	5.16347
2426_at	Found forward in NC_001134 between 751813 and 752812 with 100% identity	6.33342	6.60908	6.18992	6.122	6.24174	6.2182
2427_at	Found forward in NC_001134 between 752813 and 753812 with 100% identity	6.07183	6.52958	5.47033	5.71108	5.76099	6.11658
2428_at	Found forward in NC_001134 between 753813 and 754812 with 100% identity	3.76336	3.69997	3.67249	3.62832	3.94617	3.65791
2429_at	Found forward in NC_001134 between 754813 and 755812 with 100% identity	4.03506	3.17589	3.88337	3.62673	4.07237	3.62769
2430_at	Found forward in NC_001134 between 755813 and 756812 with 100% identity	2.53787	2.62361	2.351	2.50105	2.50894	2.76803
2431_at	Found forward in NC_001134 between 756813 and 757578 with 100% identity	4.49588	4.47932	4.35111	4.27895	4.6265	4.2298
2432_at	KCC4	8.70211	9.06157	7.30254	7.60311	7.56937	8.05037
2433_at	YOR192C-C	8.26091	8.06002	7.00253	6.9173	7.41719	7.1968
2434_at	YOR343W-B	6.75749	6.75701	6.47837	6.13946	6.75806	6.35622
2435_at	Found forward in NC_001135 between 90220 and 91219 with 100% identity	3.24385	4.40893	3.24385	3.38038	3.24385	3.57748
2436_g_at	LEU2	9.31396	9.41328	8.39077	8.03815	8.50547	8.8226
2437_s_at	LEU2	9.47102	9.51642	8.60771	8.42486	8.83591	8.95103
2438_at	BPH1	3.31212	3.14714	2.83708	2.8262	3.19503	2.75358
2439_g_at	BPH1	3.9858	3.70051	3.96974	3.61149	3.9858	3.67352
2440_s_at	BPH1	3.68575	4.60588	3.8272	3.85293	3.76007	4.36357
2441_s_at	BPH1	2.59793	3.10356	2.44114	2.57456	2.69964	2.98366
2442_s_at	BPH1	4.47536	5.07767	3.70237	4.19609	3.82616	4.76075
2443_s_at	BPH1	4.62137	4.91242	3.82717	3.96129	4.12924	4.58589
2444_s_at	BPH1	6.14148	6.2491	5.60946	5.23899	5.88597	5.75699
2445_s_at	BPH1	8.3136	7.92631	8.55649	7.85046	8.38594	8.36137
2446_at	NUP170	6.09665	5.08913	5.36213	4.73695	5.77899	4.95272
2447_g_at	NUP170	5.39372	6.11204	3.97663	3.75065	4.24662	4.54104
2448_s_at	NUP170	6.33781	6.93331	3.84047	3.37791	4.69483	5.43189
2449_s_at	NUP170	7.36033	7.9335	5.12016	5.03657	6.26732	6.94691
2450_s_at	NUP170	7.74727	8.06497	6.91785	6.47874	7.06684	7.66271
2451_s_at	NUP170	9.44016	9.67036	9.19964	8.92122	9.12058	9.62414
2452_at	Found forward in NC_001134 between 187307 and 188306 with 100% identity	5.5961	5.42878	4.97079	4.7076	5.36962	5.10952
2453_at	Found forward in NC_001134 between 188307 and 189306 with 100% identity	5.18209	5.28	4.62296	4.76476	5.07386	4.83177
2454_at	Found forward in NC_001134 between 189307 and 190306 with 100% identity	6.07135	5.95268	4.87902	5.28903	5.58156	5.46849
2455_at	Found forward in NC_001134 between 190307 and 191306 with 100% identity	6.78174	6.68155	6.03244	6.01978	6.25242	6.03365
2456_at	Found forward in NC_001134 between 191307 and 192306 with 100% identity	5.81383	5.56978	5.44867	5.2492	5.64051	5.04799
2457_at	FUS3	2.84262	3.02997	2.72445	2.69204	2.7778	2.64557
2458_g_at	FUS3	8.94227	8.90526	9.18251	8.85536	9.24735	9.37448
2459_at	YNL284C-B	8.16921	8.08975	8.20192	8.25783	8.32663	8.37536
2460_at	YER160C	6.9908	7.05586	6.48886	6.54807	6.89666	6.58614
2461_at	UTP20	3.51002	4.48146	2.8814	3.60952	2.92951	4.01559
2462_g_at	UTP20	3.78004	5.6012	3.00128	4.17336	3.31166	4.45851
2463_s_at	UTP20	6.20904	7.29622	5.22665	5.9406	5.71866	6.30595
2464_s_at	UTP20	6.67248	8.04706	5.44595	6.35218	6.10582	7.23502
2465_s_at	UTP20	7.93591	8.69957	6.0867	5.9263	6.92127	7.7419
2466_s_at	UTP20	3.90615	4.40529	2.23236	2.70872	3.23194	3.99583
2467_s_at	UTP20	8.54956	9.43705	6.80567	7.07817	7.90886	8.89899
2468_s_at	UTP20	8.75112	9.17425	7.9315	8.08946	8.31994	9.12572
2469_s_at	UTP20	7.65716	7.26073	7.50979	6.84588	7.71131	7.68306
2470_at	MEC1	7.1888	7.17285	6.73038	6.67316	6.82062	6.89287
2471_g_at	MEC1	5.60002	5.87225	4.77859	5.50416	5.2283	5.60151
2472_s_at	MEC1	6.79186	6.63832	5.88542	5.86385	6.22864	6.08014
2473_s_at	MEC1	5.85973	6.0481	4.90832	5.32839	5.3776	5.61411
2474_s_at	MEC1	4.09661	4.9956	3.16394	3.96849	4.01988	4.22446
2475_s_at	MEC1	4.73329	5.92815	3.47701	4.54721	4.44609	5.45238
2476_s_at	MEC1	7.70986	8.30095	6.56778	7.20712	7.10391	7.81382
2477_s_at	MEC1	7.23725	7.81663	7.13435	7.40494	7.1725	7.81647
2478_at	Found forward in NC_001134 between 517809 and 518808 with 100% identity	5.57207	4.96577	4.69873	4.68725	5.06042	4.59322
2479_at	Found forward in NC_001134 between 518809 and 519808 with 100% identity	5.05758	5.61916	4.11127	4.90224	4.51262	5.0957
2480_at	Found forward in NC_001134 between 519809 and 520808 with 100% identity	3.99154	4.25634	3.48543	3.73539	4.04887	3.68668
2481_at	Found forward in NC_001134 between 520809 and 521808 with 100% identity	2.7898	3.35472	2.26997	2.90141	2.77329	3.11067
2482_at	Found forward in NC_001134 between 521809 and 522808 with 100% identity	5.58925	5.79425	4.76495	5.28058	5.17043	5.26911
2483_at	Found forward in NC_001134 between 522809 and 523808 with 100% identity	6.56031	6.29281	6.03958	6.31983	6.5269	5.94639
2484_at	Found forward in NC_001134 between 523809 and 524808 with 100% identity	3.36622	3.13789	3.43142	2.927	3.51746	2.71642
2485_at	Found forward in NC_001134 between 524809 and 525808 with 100% identity	3.97923	4.03249	4.08231	3.64811	4.104	3.70087
2486_at	Found forward in NC_001134 between 525809 and 526808 with 100% identity	4.75478	4.86787	4.49027	4.25524	4.80056	4.31538
2487_at	Found forward in NC_001134 between 526809 and 526984 with 100% identity	6.82487	7.34953	6.47661	6.67942	7.10136	7.10602
2488_at	Found forward in NC_001134 between 637162 and 638161 with 100% identity	4.35301	4.40471	3.84372	3.503	4.20269	3.83519
2489_at	NCR1	2.18927	2.60862	1.59535	2.29116	2.18927	2.33872
2490_s_at	NCR1	8.07506	8.42001	6.48633	7.17681	7.07706	8.11183
2491_s_at	NCR1	7.25584	7.26053	6.94134	7.03076	6.96197	7.30411
2492_f_at	NCR1	7.65348	7.4256	7.4361	7.57919	7.58103	7.86737
2493_at	Found forward in NC_001148 between 624964 and 625963 with 100% identity	7.16726	6.86344	6.6748	6.80174	7.02832	6.53049
2494_at	Found forward in NC_001148 between 625964 and 626963 with 100% identity	5.60276	5.96558	5.24675	5.32705	5.61855	5.66677
2495_at	CSR2	6.86514	7.0183	6.57258	6.57519	6.67916	6.56027
2496_g_at	CSR2	5.93412	5.75477	5.04841	5.01326	5.50055	4.91307
2497_s_at	CSR2	4.93718	4.702	3.95489	4.57251	4.33115	4.46503
2498_s_at	CSR2	7.12728	7.40365	6.39876	6.81637	6.75359	6.86515
2499_s_at	CSR2	7.45755	7.34149	6.79967	6.87552	7.09465	6.9548
2500_at	YPR117W	5.42095	5.7929	4.61932	5.34383	5.16715	5.23481
2501_g_at	YPR117W	6.18225	6.48317	5.36283	6.1575	5.98004	6.01053
2502_s_at	YPR117W	6.75378	6.99989	5.92843	6.39707	6.31201	6.23445
2503_s_at	YPR117W	3.14809	3.97796	3.14195	2.97587	3.14195	3.01556
2504_s_at	YPR117W	6.6685	6.75359	6.24738	5.63288	6.3747	6.10999
2505_s_at	YPR117W	6.66429	7.08111	5.8905	5.45964	6.31657	6.49946
2506_s_at	YPR117W	7.09948	7.40793	6.27671	5.99475	6.81076	6.6541
2507_s_at	YPR117W	4.95768	5.33344	3.92093	4.22331	4.61426	5.11294
2508_s_at	YPR117W	7.81769	7.80515	7.14637	7.30397	7.47219	7.62058
2509_at	Found forward in NC_001148 between 869140 and 870139 with 100% identity	7.72062	7.87163	6.82622	6.68532	7.27749	6.84736
2510_at	MMS1	5.32716	5.42868	4.80946	4.64801	5.16439	4.84762
2511_g_at	MMS1	3.78676	3.71585	3.65679	3.55085	3.61495	3.78037
2512_s_at	MMS1	5.1266	5.65508	4.85949	4.59961	5.0908	4.96951
2513_s_at	MMS1	5.30792	6.00118	4.6567	5.03678	5.01699	5.58893
2514_s_at	MMS1	6.50834	6.99879	5.71386	5.91765	6.15343	6.45744
2515_s_at	MMS1	6.23707	6.7878	5.68095	6.23079	6.09859	6.47119
2516_at	Found forward in NC_001134 between 25441 and 26440 with 100% identity	4.02785	4.34463	3.50575	3.88998	3.86108	3.86449
2517_at	Found forward in NC_001134 between 26441 and 27440 with 100% identity	4.39901	3.94762	3.78071	3.51906	4.05908	3.96744
2518_at	YBL100W-C	6.35344	5.84226	6.10206	5.4056	6.27321	5.56284
2519_at	YBL100W-C	5.67124	5.4559	5.04751	4.68745	5.21489	5.18036
2520_at	YOR343W-B	6.09708	6.15419	6.19127	6.32355	6.1544	6.37572
2521_f_at	Found forward in NC_001134 between 35441 and 35606 with 100% identity	6.61893	5.45545	3.84761	3.74892	4.1918	4.63788
2522_at	Found forward in NC_001134 between 51513 and 52512 with 100% identity	2.77077	3.04495	2.61859	2.95877	2.74389	2.88259
2523_at	Found forward in NC_001134 between 52513 and 53512 with 100% identity	3.53884	3.65298	3.22676	2.88333	3.46031	3.2364
2524_at	Found forward in NC_001134 between 53513 and 54512 with 100% identity	3.23573	3.75972	3.23573	3.01005	3.31334	3.29398
2525_at	Found forward in NC_001134 between 54513 and 55512 with 100% identity	6.62007	6.7595	6.24064	6.03773	6.47224	6.20888
2526_at	Found forward in NC_001134 between 55513 and 56512 with 100% identity	4.4942	4.36554	4.19798	4.21332	4.14249	4.44206
2527_at	Found forward in NC_001134 between 56513 and 57512 with 100% identity	4.6148	5.02595	4.44638	4.20904	4.50447	4.55336
2528_at	Found forward in NC_001134 between 57513 and 58512 with 100% identity	5.01373	5.71157	4.61251	4.69105	4.86006	4.98437
2529_at	Found forward in NC_001134 between 58513 and 59512 with 100% identity	3.32029	3.70405	2.98626	3.18663	3.20151	3.69332
2530_at	Found forward in NC_001134 between 59513 and 59815 with 100% identity	5.31777	5.39847	5.46419	5.14536	5.47532	5.15568
2531_at	Found forward in NC_001134 between 73564 and 74563 with 100% identity	4.74424	5.00252	4.27097	4.09068	4.47621	4.35101
2532_g_at	SEC16	3.30507	3.87895	2.55059	2.58928	2.48225	2.68477
2533_s_at	SEC16	4.80542	5.5833	3.74399	3.55693	4.02103	3.70672
2534_s_at	SEC16	4.56933	4.67314	3.70176	3.52692	3.87425	3.61465
2535_s_at	SEC16	7.86501	8.85673	6.15058	6.51933	6.90964	7.12336
2536_s_at	SEC16	6.69607	7.40661	4.27076	4.23038	5.715	5.75299
2537_s_at	SEC16	9.54637	9.86731	7.26359	7.63467	8.38294	8.71892
2538_s_at	SEC16	9.60592	9.75371	8.40192	8.19778	8.69185	8.73363
2539_at	Found forward in NC_001148 between 398975 and 399974 with 100% identity	5.6013	6.1334	5.19862	5.42146	5.45072	5.68913
2540_at	Found forward in NC_001148 between 399975 and 400974 with 100% identity	6.3824	6.41691	5.68374	5.61905	6.05469	5.90303
2541_at	Found forward in NC_001148 between 400975 and 401974 with 100% identity	2.81017	3.00176	2.58115	2.49379	2.79625	2.7017
2542_at	Found forward in NC_001148 between 401975 and 402974 with 100% identity	2.66747	3.04353	2.83279	2.6365	2.93641	2.7391
2543_at	Found forward in NC_001148 between 402975 and 403974 with 100% identity	7.27382	7.52596	6.97295	6.77652	7.15699	7.0032
2544_at	Found forward in NC_001148 between 403975 and 404451 with 100% identity	5.02026	5.22649	4.93048	4.7237	5.26855	4.79184
2545_at	MFM1	4.54403	4.48464	4.6979	4.5118	4.89055	4.96038
2546_at	Found forward in NC_001148 between 436759 and 437758 with 100% identity	4.4817	4.497	4.91848	4.40358	5.24147	4.58734
2547_at	Found forward in NC_001148 between 437759 and 438758 with 100% identity	3.79648	4.0485	4.16705	4.13869	4.78875	4.23973
2548_at	Found forward in NC_001148 between 438759 and 439758 with 100% identity	6.08107	6.35191	7.26085	7.1125	7.56166	7.18973
2549_at	Found forward in NC_001148 between 439759 and 440758 with 100% identity	3.00975	3.11264	3.60233	3.14021	3.8506	3.43766
2550_at	Found forward in NC_001148 between 440759 and 441758 with 100% identity	4.48969	4.04252	5.67002	5.03217	5.76322	5.12725
2551_at	Found forward in NC_001148 between 441759 and 442758 with 100% identity	4.88596	4.52193	4.76279	4.35575	4.88596	4.30941
2552_at	Found forward in NC_001148 between 442759 and 443758 with 100% identity	3.8105	3.69339	3.96054	4.11852	4.02098	3.96081
2553_at	GRX5	5.48371	4.89539	5.43781	5.09997	5.4901	5.30903
2554_at	Found forward in NC_001148 between 446337 and 447336 with 100% identity	3.19464	3.8119	3.48392	3.74336	3.72486	3.68943
2555_at	Found forward in NC_001148 between 447337 and 448336 with 100% identity	4.56088	4.75203	4.38403	4.24307	4.71657	4.57918
2556_at	Found forward in NC_001148 between 448337 and 449336 with 100% identity	4.58259	4.83557	3.73292	3.87651	4.28891	4.33552
2557_at	Found forward in NC_001148 between 449337 and 450336 with 100% identity	5.09085	4.91635	4.39222	4.17545	4.74821	4.45054
2558_at	Found forward in NC_001148 between 450337 and 451336 with 100% identity	6.88834	6.51567	6.14688	5.90552	6.34853	6.00221
2559_at	Found forward in NC_001148 between 451337 and 451904 with 100% identity	7.24857	6.90932	7.29551	7.12526	7.28647	7.11254
2560_at	Found forward in NC_001148 between 519230 and 520229 with 100% identity	9.71104	9.64299	9.0438	8.78547	9.06888	8.86951
2561_at	SWI1	6.33591	6.23579	6.60916	6.351	6.57336	6.55492
2562_g_at	SWI1	4.84291	5.00217	3.38862	3.87849	4.13099	4.43064
2563_s_at	SWI1	6.56112	6.88777	5.65975	6.24676	6.22575	6.50167
2564_s_at	SWI1	7.90289	7.90219	7.02136	6.76871	7.43172	7.1875
2565_s_at	SWI1	6.26065	6.34172	6.06459	5.69762	6.08836	6.36156
2566_s_at	SWI1	8.54395	8.17508	8.35894	7.85699	8.54621	8.23121
2567_at	Found forward in NC_001148 between 536315 and 537314 with 100% identity	5.33109	5.25743	4.71656	4.65152	5.03705	4.65403
2568_at	Found forward in NC_001148 between 537315 and 538314 with 100% identity	6.91039	7.28509	6.5154	6.26933	6.86609	6.65445
2569_at	Found forward in NC_001148 between 538315 and 539314 with 100% identity	6.13409	6.23879	5.36629	5.2203	5.8645	5.86738
2570_at	CHL1	6.63956	6.6529	5.13534	5.49824	5.73223	6.24309
2571_s_at	CHL1	8.09299	8.11416	7.697	7.53355	7.87291	7.87372
2572_s_at	CHL1	7.64096	7.37957	7.37389	6.82064	7.34968	7.03047
2573_at	Found forward in NC_001148 between 542577 and 543576 with 100% identity	4.55205	4.00739	3.73052	3.65238	4.17146	3.55446
2574_at	Found forward in NC_001148 between 543577 and 544576 with 100% identity	7.1853	6.66797	7.61073	7.34677	7.1853	6.89286
2575_s_at	YPK9	6.97529	7.78214	5.92201	5.99876	6.65914	7.22843
2576_s_at	YPK9	7.09048	7.89807	5.82018	6.22438	6.51137	7.54391
2577_s_at	YPK9	7.31813	7.7878	6.65971	6.3353	6.6478	7.39389
2578_s_at	YPK9	9.41021	9.2518	9.02132	8.72215	9.03565	9.14031
2579_at	Found forward in NC_001147 between 946724 and 947723 with 100% identity	6.18285	6.32782	5.22656	5.53051	5.49656	5.60604
2580_at	Found forward in NC_001147 between 947724 and 948723 with 100% identity	4.879	4.75975	3.92507	4.02533	4.34782	4.11897
2581_at	Found forward in NC_001147 between 948724 and 949723 with 100% identity	4.5057	4.57202	3.55499	4.15487	4.23599	4.16697
2582_at	KRE5	9.11607	9.07113	8.37319	8.41291	8.65063	8.51445
2583_g_at	KRE5	7.12329	7.84376	5.8485	6.20972	6.23649	6.86024
2584_s_at	KRE5	7.25461	7.32872	5.02919	4.67627	5.85289	6.22825
2585_s_at	KRE5	5.53704	5.6494	4.09898	3.86678	4.58476	4.84158
2586_s_at	KRE5	8.37793	8.61239	7.69492	7.74515	7.64737	8.23127
2587_at	Found forward in NC_001147 between 959693 and 960692 with 100% identity	5.22551	4.95155	4.78201	4.4215	4.97941	4.57507
2588_at	RPA190	5.18683	5.88835	4.21578	4.24337	4.58312	5.25519
2589_g_at	RPA190	7.65059	8.87672	6.28369	6.67512	6.87003	7.90607
2590_s_at	RPA190	8.09863	9.12658	6.53007	6.91222	7.29978	8.31058
2591_s_at	RPA190	7.10781	7.58391	4.36054	4.74266	6.21043	7.1054
2592_s_at	RPA190	10.0886	10.2858	9.13056	9.04175	9.36106	10.1115
2593_s_at	RPA190	10.5174	10.4352	10.2075	10.3269	10.2075	10.6959
2594_at	FDH1	4.69891	4.85105	4.04912	4.09279	4.62297	4.03176
2595_at	Found forward in NC_001148 between 20079 and 21078 with 100% identity	7.56317	7.64437	6.55246	6.96282	7.1829	6.98081
2596_at	Found forward in NC_001148 between 21079 and 22078 with 100% identity	6.15392	5.36782	5.40071	5.04304	5.76924	4.88294
2597_at	SAM3	6.15506	6.32108	5.79835	5.98528	6.28038	6.4282
2598_g_at	SAM3	8.31314	8.70833	5.98455	6.80055	6.966	7.78869
2599_s_at	SAM3	10.731	11.2234	10.0963	10.2705	10.1394	10.4469
2600_s_at	SAM3	10.3107	10.4911	10.2171	10.2057	9.91327	9.96671
2601_at	FAS2	7.39695	6.84291	6.54532	6.29948	6.71538	6.38111
2602_g_at	FAS2	9.3853	10.2501	6.52943	6.89975	7.42184	7.90457
2603_s_at	FAS2	7.60964	8.79233	4.55177	4.93754	5.60224	6.7367
2604_s_at	FAS2	8.41987	8.93396	3.68757	4.32594	6.07244	7.32571
2605_s_at	FAS2	10.3523	10.562	4.15282	5.58412	8.42482	9.46054
2606_s_at	FAS2	11.6707	11.7968	9.0243	10.3151	10.794	11.161
2607_s_at	FAS2	12.612	12.3578	11.8748	12.3289	12.1578	12.3044
2608_at	Found forward in NC_001148 between 140119 and 141118 with 100% identity	5.22214	5.15656	4.53254	4.81151	4.85978	4.79712
2609_at	Found forward in NC_001148 between 141119 and 142118 with 100% identity	5.92968	6.42464	5.34157	5.42211	5.61394	5.67504
2610_at	Found forward in NC_001148 between 142119 and 143118 with 100% identity	4.98495	5.45996	4.80697	4.63507	4.88378	4.62807
2611_at	YPL216W	6.64056	6.58938	6.65489	6.28043	6.97264	6.61411
2612_g_at	YPL216W	3.99025	3.82888	3.6954	3.21371	3.78645	3.50679
2613_s_at	YPL216W	4.66682	5.10067	4.45796	4.22557	4.66682	4.88417
2614_s_at	YPL216W	3.48974	3.31141	3.77774	3.35908	3.93053	3.72885
2615_s_at	YPL216W	5.95429	5.99654	6.18296	5.8493	6.20094	5.97765
2616_at	Found forward in NC_001148 between 385268 and 386267 with 100% identity	3.00174	3.27736	2.94207	2.9434	3.23406	3.13479
2617_at	SEC16	5.48998	5.71408	5.09798	5.06336	5.18217	5.13326
2618_s_at	IRA2	4.75941	5.40189	3.70212	4.27179	4.23066	4.39252
2619_s_at	IRA2	4.35585	4.80807	2.76395	3.10457	3.53102	3.72302
2620_s_at	IRA2	5.17418	6.20768	3.6325	4.26639	4.34356	5.61316
2621_s_at	IRA2	5.63914	6.20966	3.81771	4.12094	4.80448	5.21248
2622_s_at	IRA2	7.57313	8.21203	5.44933	6.03977	6.85447	7.67019
2623_s_at	IRA2	7.02912	8.11234	5.85082	6.91313	6.58251	7.73987
2624_s_at	IRA2	8.18018	8.38381	7.93241	8.3416	8.15946	8.54943
2625_at	Found forward in NC_001147 between 346694 and 347693 with 100% identity	6.13779	6.18563	6.50189	6.54183	6.81223	6.20074
2626_at	Found forward in NC_001147 between 347694 and 348693 with 100% identity	6.5347	6.63205	6.29844	6.5309	6.60335	6.01812
2627_at	AUS1	6.2262	6.31862	6.00315	5.68132	6.09183	5.7599
2628_s_at	AUS1	5.14584	5.71137	4.75188	4.61529	5.02746	4.84868
2629_s_at	AUS1	6.81772	7.01492	6.04023	5.7019	6.62974	6.59151
2630_s_at	AUS1	6.69233	6.68629	6.41097	6.51915	6.47744	7.07159
2631_s_at	AUS1	7.07448	7.12408	7.85861	7.73581	7.7122	7.90489
2632_at	Found forward in NC_001147 between 540261 and 541260 with 100% identity	5.72336	5.88934	5.26916	5.05717	5.61414	5.3242
2633_at	Found forward in NC_001147 between 541261 and 542260 with 100% identity	4.83615	4.51994	4.11211	4.06583	4.24444	4.24238
2634_at	Found forward in NC_001147 between 542261 and 543260 with 100% identity	3.70539	3.42803	3.44279	3.42147	3.65756	3.21431
2635_at	Found forward in NC_001147 between 543261 and 544260 with 100% identity	3.94726	3.5395	3.54266	3.26587	3.73349	3.10572
2636_at	RPT5	5.56808	5.67729	5.29857	5.35498	5.64676	5.74046
2637_g_at	RPT5	8.29194	8.12394	7.53809	7.09861	7.70974	7.63848
2638_s_at	RPT5	8.95428	9.06348	8.69738	8.39382	8.81597	8.78416
2639_at	Found forward in NC_001147 between 618016 and 619015 with 100% identity	5.24599	5.1429	4.89782	4.54908	5.28611	4.78597
2640_at	PDR5	4.70748	5.01669	4.62354	4.87545	4.75256	5.06871
2641_g_at	PDR5	7.37592	8.23124	5.26827	5.26212	5.75925	6.27667
2642_s_at	PDR5	7.6139	8.60047	5.391	4.73791	6.13846	6.67497
2643_s_at	PDR5	8.888	10.2563	5.56593	6.12278	6.94655	8.8813
2644_s_at	PDR5	9.35401	10.2891	6.39111	7.67274	7.51529	9.30821
2645_s_at	PDR5	11.1022	11.454	10.1305	10.5773	10.1973	11.3103
2646_at	Found forward in NC_001147 between 730506 and 731505 with 100% identity	4.40261	4.65987	4.25932	4.01462	4.21428	4.35963
2647_at	Found forward in NC_001147 between 731506 and 732505 with 100% identity	4.82754	4.9157	4.58192	4.64204	4.85049	5.06281
2648_at	Found forward in NC_001147 between 732506 and 733505 with 100% identity	4.07055	4.52652	3.56505	4.03651	3.93856	4.04647
2649_at	PTP2	3.93021	4.67558	3.39818	3.99994	3.86677	4.52271
2650_g_at	PTP2	3.48709	4.03069	3.32459	3.53775	3.61086	4.35506
2651_s_at	PTP2	6.7917	6.84078	6.7132	6.68664	6.9375	7.28847
2652_s_at	PTP2	6.88047	7.0027	7.28363	7.34669	7.46821	8.18291
2653_at	Found forward in NC_001147 between 855642 and 856641 with 100% identity	5.35057	5.58226	4.74679	4.87347	5.1056	5.07501
2654_at	Found forward in NC_001147 between 856642 and 857641 with 100% identity	5.07676	5.23114	4.28617	4.00878	4.72752	4.20627
2655_at	Found forward in NC_001147 between 857642 and 858641 with 100% identity	3.55605	3.24081	2.954	2.98221	3.05852	3.11468
2656_at	Found forward in NC_001147 between 858642 and 859641 with 100% identity	7.20246	6.89217	6.86679	6.31431	7.05953	6.60318
2657_at	Found forward in NC_001147 between 859642 and 860641 with 100% identity	5.78479	5.93877	5.41718	5.19672	5.58314	5.43997
2658_at	YPK9	4.98819	4.61718	4.91517	4.08957	4.92557	4.23025
2659_g_at	YPK9	5.97582	6.77627	5.11958	5.35129	5.66592	5.80448
2660_s_at	APC1	5.32012	6.24286	4.37749	4.42762	5.01582	5.48987
2661_s_at	APC1	5.31529	5.26955	4.28063	4.03866	4.81146	4.90912
2662_s_at	APC1	7.946	8.40588	7.34847	7.51094	7.81396	8.11609
2663_s_at	APC1	7.57463	8.07842	7.44452	7.48944	7.44452	8.06729
2664_at	YER160C	3.8562	3.53188	3.28947	3.03635	3.44984	3.22119
2665_at	VAC7	5.17493	4.79558	4.9421	4.28422	4.97968	4.63507
2666_s_at	VAC7	6.9643	7.39901	5.89459	5.68807	6.22642	6.63023
2667_s_at	VAC7	6.71404	7.13147	5.63541	5.38948	5.8042	6.47922
